seg_id,pci,pci_desc,maintenance_priority
SS-004445-PV1,38.85,Very Poor,High
SS-004446-PV1,73.23,Satisfactory,Routine
SS-004447-PV1,43.3,Poor,Medium
SS-004448-PV1,18.77,Serious,Critical
SS-004449-PV1,12.24,Serious,Critical
SS-004450-PV1,52.11,Poor,Medium
SS-004451-PV1,75.58,Satisfactory,Routine
SS-004452-PV1,71.14,Satisfactory,Routine
SS-004453-PV1,70.95,Satisfactory,Routine
SS-004454-PV1,74.11,Satisfactory,Routine
SS-004455-PV1,73.33,Satisfactory,Routine
SS-004456-PV1,75.6,Satisfactory,Routine
SS-004457-PV1,74.24,Satisfactory,Routine
SS-004458-PV1,61.8,Fair,Low
SS-004459-PV1,77.16,Satisfactory,Routine
SS-004460-PV1,83.2,Satisfactory,Routine
SS-004461-PV1,77.11,Satisfactory,Routine
SS-004462-PV1,68.33,Fair,Low
SS-004463-PV1,71.38,Satisfactory,Routine
SS-004464-PV1,72.56,Satisfactory,Routine
SS-004468-PV1,3.89,Failed,Critical
SS-004469-PV1,17.18,Serious,Critical
SS-004470-PV1,46.28,Poor,Medium
SS-004471-PV1,87.4,Good,Routine
SS-004472-PV1,94.8,Good,Routine
SS-004473-PV1,96.2,Good,Routine
SS-004474-PV1,37.59,Very Poor,High
SS-004475-PV1,65.43,Fair,Low
SS-004476-PV1,100.0,Good,Routine
SS-004477-PV1,54.43,Poor,Medium
SS-004478-PV1,91.9,Good,Routine
SS-004480-PV1,80.37,Satisfactory,Routine
SS-004481-PV1,95.4,Good,Routine
SS-004482-PV1,81.5,Satisfactory,Routine
SS-004483-PV1,76.5,Satisfactory,Routine
SS-004484-PV1,83.24,Satisfactory,Routine
SS-004485-PV1,68.07,Fair,Low
SS-004486-PV1,54.31,Poor,Medium
SS-004487-PV1,72.6,Satisfactory,Routine
SS-004488-PV1,65.42,Fair,Low
SS-004489-PV1,69.78,Fair,Low
SS-004490-PV1,63.3,Fair,Low
SS-004491-PV1,71.72,Satisfactory,Routine
SS-004492-PV1,100.0,Good,Routine
SS-004493-PV1,100.0,Good,Routine
SS-004494-PV1,84.52,Satisfactory,Routine
SS-004495-PV1,84.12,Satisfactory,Routine
SS-004496-PV1,79.52,Satisfactory,Routine
SS-004497-PV1,78.3,Satisfactory,Routine
SS-004498-PV1,75.23,Satisfactory,Routine
SS-004499-PV1,53.47,Poor,Medium
SS-004500-PV1,70.47,Satisfactory,Routine
SS-004501-PV1,72.53,Satisfactory,Routine
SS-004502-PV1,71.32,Satisfactory,Routine
SS-004503-PV1,74.54,Satisfactory,Routine
SS-004504-PV1,73.2,Satisfactory,Routine
SS-004505-PV1,77.23,Satisfactory,Routine
SS-004506-PV1,76.72,Satisfactory,Routine
SS-004507-PV1,65.58,Fair,Low
SS-004508-PV1,96.2,Good,Routine
SS-004509-PV1,91.2,Good,Routine
SS-004510-PV1,93.9,Good,Routine
SS-004511-PV1,34.76,Very Poor,High
SS-004512-PV1,30.22,Very Poor,High
SS-004513-PV1,18.01,Serious,Critical
SS-004514-PV1,23.6,Serious,Critical
SS-004515-PV1,82.6,Satisfactory,Routine
SS-004516-PV1,35.37,Very Poor,High
SS-004517-PV1,58.48,Fair,Low
SS-004518-PV1,60.86,Fair,Low
SS-004519-PV1,13.89,Serious,Critical
SS-004520-PV1,30.81,Very Poor,High
SS-004521-PV1,37.5,Very Poor,High
SS-004522-PV1,21.04,Serious,Critical
SS-004523-PV1,9.81,Failed,Critical
SS-004531-PV1,61.27,Fair,Low
SS-004532-PV1,71.0,Satisfactory,Routine
SS-004534-PV1,60.76,Fair,Low
SS-004535-PV1,82.24,Satisfactory,Routine
SS-004536-PV1,74.58,Satisfactory,Routine
SS-004537-PV1,71.94,Satisfactory,Routine
SS-004538-PV1,67.8,Fair,Low
SS-004539-PV1,63.09,Fair,Low
SS-004540-PV1,42.24,Poor,Medium
SS-004541-PV1,30.93,Very Poor,High
SS-004542-PV1,51.47,Poor,Medium
SS-004543-PV1,95.0,Good,Routine
SS-004544-PV1,100.0,Good,Routine
SS-004545-PV1,85.6,Good,Routine
SS-004546-PV1,68.0,Fair,Low
SS-004547-PV1,100.0,Good,Routine
SS-004548-PV1,80.8,Satisfactory,Routine
SS-004549-PV1,74.24,Satisfactory,Routine
SS-004550-PV1,76.46,Satisfactory,Routine
SS-004551-PV1,85.6,Good,Routine
SS-004552-PV1,59.28,Fair,Low
SS-004553-PV1,77.4,Satisfactory,Routine
SS-004554-PV1,74.26,Satisfactory,Routine
SS-004555-PV1,72.52,Satisfactory,Routine
SS-004556-PV1,7.22,Failed,Critical
SS-004557-PV1,3.75,Failed,Critical
SS-004558-PV1,10.88,Serious,Critical
SS-004560-PV1,47.51,Poor,Medium
SS-004561-PV1,57.92,Fair,Low
SS-004562-PV1,68.53,Fair,Low
SS-004563-PV1,68.93,Fair,Low
SS-004564-PV1,77.76,Satisfactory,Routine
SS-004565-PV1,89.0,Good,Routine
SS-004566-PV1,72.76,Satisfactory,Routine
SS-004567-PV1,78.9,Satisfactory,Routine
SS-004568-PV1,83.2,Satisfactory,Routine
SS-004569-PV1,87.4,Good,Routine
SS-004570-PV1,78.06,Satisfactory,Routine
SS-004571-PV1,82.22,Satisfactory,Routine
SS-004572-PV1,65.68,Fair,Low
SS-004573-PV1,68.42,Fair,Low
SS-004574-PV1,40.17,Poor,Medium
SS-004575-PV1,64.5,Fair,Low
SS-004576-PV1,66.84,Fair,Low
SS-004577-PV1,100.0,Good,Routine
SS-004578-PV1,100.0,Good,Routine
SS-004579-PV1,100.0,Good,Routine
SS-004580-PV1,100.0,Good,Routine
SS-004581-PV1,100.0,Good,Routine
SS-004582-PV1,71.23,Satisfactory,Routine
SS-004583-PV1,39.45,Very Poor,High
SS-004584-PV1,100.0,Good,Routine
SS-004585-PV1,82.54,Satisfactory,Routine
SS-004586-PV1,99.98,Good,Routine
SS-004587-PV1,97.4,Good,Routine
SS-004596-PV1,89.2,Good,Routine
SS-004597-PV1,84.1,Satisfactory,Routine
SS-004598-PV1,49.54,Poor,Medium
SS-004599-PV1,39.96,Very Poor,High
SS-004600-PV1,77.32,Satisfactory,Routine
SS-004601-PV1,73.66,Satisfactory,Routine
SS-004602-PV1,80.6,Satisfactory,Routine
SS-004603-PV1,82.41,Satisfactory,Routine
SS-004604-PV1,54.04,Poor,Medium
SS-004605-PV1,34.72,Very Poor,High
SS-004606-PV1,68.92,Fair,Low
SS-004607-PV1,69.15,Fair,Low
SS-004608-PV1,70.59,Satisfactory,Routine
SS-004609-PV1,69.98,Fair,Low
SS-004611-PV1,77.36,Satisfactory,Routine
SS-004612-PV1,100.0,Good,Routine
SS-004613-PV1,100.0,Good,Routine
SS-004614-PV1,100.0,Good,Routine
SS-004615-PV1,18.27,Serious,Critical
SS-004616-PV1,73.94,Satisfactory,Routine
SS-004617-PV1,13.42,Serious,Critical
SS-004618-PV1,33.42,Very Poor,High
SS-004619-PV1,15.17,Serious,Critical
SS-004620-PV1,18.66,Serious,Critical
SS-004621-PV1,36.15,Very Poor,High
SS-004622-PV1,72.11,Satisfactory,Routine
SS-004623-PV1,24.81,Serious,Critical
SS-004624-PV1,26.77,Very Poor,High
SS-004625-PV1,62.58,Fair,Low
SS-004626-PV1,75.58,Satisfactory,Routine
SS-004627-PV1,82.01,Satisfactory,Routine
SS-004628-PV1,90.24,Good,Routine
SS-004632-PV1,26.16,Very Poor,High
SS-004633-PV1,75.0,Satisfactory,Routine
SS-004636-PV1,37.73,Very Poor,High
SS-004637-PV1,35.55,Very Poor,High
SS-004638-PV1,79.22,Satisfactory,Routine
SS-004639-PV1,68.14,Fair,Low
SS-004640-PV1,43.33,Poor,Medium
SS-004641-PV1,73.01,Satisfactory,Routine
SS-004642-PV1,98.32,Good,Routine
SS-004643-PV1,100.0,Good,Routine
SS-004644-PV1,100.0,Good,Routine
SS-004645-PV1,100.0,Good,Routine
SS-004646-PV1,100.0,Good,Routine
SS-004647-PV1,100.0,Good,Routine
SS-004648-PV1,100.0,Good,Routine
SS-004649-PV1,100.0,Good,Routine
SS-004650-PV1,100.0,Good,Routine
SS-004651-PV1,99.8,Good,Routine
SS-004652-PV1,80.61,Satisfactory,Routine
SS-004653-PV1,78.13,Satisfactory,Routine
SS-004654-PV1,80.7,Satisfactory,Routine
SS-004655-PV1,79.67,Satisfactory,Routine
SS-004656-PV1,59.99,Fair,Low
SS-004657-PV1,61.11,Fair,Low
SS-004658-PV1,72.19,Satisfactory,Routine
SS-004659-PV1,85.69,Good,Routine
SS-004660-PV1,84.33,Satisfactory,Routine
SS-004661-PV1,20.15,Serious,Critical
SS-004662-PV1,29.61,Very Poor,High
SS-004663-PV1,48.38,Poor,Medium
SS-004664-PV1,59.04,Fair,Low
SS-004665-PV1,43.82,Poor,Medium
SS-004666-PV1,53.04,Poor,Medium
SS-004668-PV1,57.11,Fair,Low
SS-004669-PV1,93.38,Good,Routine
SS-004670-PV1,84.5,Satisfactory,Routine
SS-004671-PV1,84.0,Satisfactory,Routine
SS-004672-PV1,58.9,Fair,Low
SS-004674-PV1,40.9,Poor,Medium
SS-004675-PV1,25.83,Very Poor,High
SS-004676-PV1,71.8,Satisfactory,Routine
SS-004677-PV1,76.37,Satisfactory,Routine
SS-004678-PV1,83.2,Satisfactory,Routine
SS-004679-PV1,70.17,Satisfactory,Routine
SS-004680-PV1,70.71,Satisfactory,Routine
SS-004681-PV1,73.4,Satisfactory,Routine
SS-004682-PV1,66.6,Fair,Low
SS-004683-PV1,73.37,Satisfactory,Routine
SS-004684-PV1,78.85,Satisfactory,Routine
SS-004685-PV1,78.5,Satisfactory,Routine
SS-004687-PV1,81.51,Satisfactory,Routine
SS-004688-PV1,81.05,Satisfactory,Routine
SS-004689-PV1,85.93,Good,Routine
SS-004690-PV1,93.65,Good,Routine
SS-004691-PV1,100.0,Good,Routine
SS-004692-PV1,100.0,Good,Routine
SS-004693-PV1,99.59,Good,Routine
SS-004694-PV1,97.49,Good,Routine
SS-004696-PV1,98.53,Good,Routine
SS-004697-PV1,61.85,Fair,Low
SS-004699-PV1,33.29,Very Poor,High
SS-004700-PV1,78.93,Satisfactory,Routine
SS-004701-PV1,60.86,Fair,Low
SS-004702-PV1,56.82,Fair,Low
SS-004703-PV1,65.49,Fair,Low
SS-004704-PV1,64.86,Fair,Low
SS-004705-PV1,62.67,Fair,Low
SS-004706-PV1,80.86,Satisfactory,Routine
SS-004707-PV1,90.29,Good,Routine
SS-004708-PV1,100.0,Good,Routine
SS-004709-PV1,81.88,Satisfactory,Routine
SS-004710-PV1,85.5,Good,Routine
SS-004711-PV1,39.47,Very Poor,High
SS-004712-PV1,74.75,Satisfactory,Routine
SS-004713-PV1,34.61,Very Poor,High
SS-004714-PV1,72.1,Satisfactory,Routine
SS-004715-PV1,16.98,Serious,Critical
SS-004716-PV1,74.96,Satisfactory,Routine
SS-004717-PV1,71.61,Satisfactory,Routine
SS-004718-PV1,92.5,Good,Routine
SS-004719-PV1,43.8,Poor,Medium
SS-004720-PV1,46.42,Poor,Medium
SS-004721-PV1,92.0,Good,Routine
SS-004723-PV1,25.23,Very Poor,High
SS-004725-PV1,75.22,Satisfactory,Routine
SS-004726-PV1,33.59,Very Poor,High
SS-004727-PV1,48.02,Poor,Medium
SS-004728-PV1,39.53,Very Poor,High
SS-004729-PV1,40.86,Poor,Medium
SS-004730-PV1,53.95,Poor,Medium
SS-004731-PV1,32.02,Very Poor,High
SS-004732-PV1,34.28,Very Poor,High
SS-004733-PV1,32.41,Very Poor,High
SS-004734-PV1,9.96,Failed,Critical
SS-004735-PV1,63.67,Fair,Low
SS-004736-PV1,82.84,Satisfactory,Routine
SS-004737-PV1,20.35,Serious,Critical
SS-004738-PV1,100.0,Good,Routine
SS-004739-PV1,78.1,Satisfactory,Routine
SS-004740-PV1,59.32,Fair,Low
SS-004741-PV1,85.4,Good,Routine
SS-004742-PV1,43.25,Poor,Medium
SS-004743-PV1,66.62,Fair,Low
SS-004744-PV1,3.55,Failed,Critical
SS-004745-PV1,14.18,Serious,Critical
SS-004747-PV1,96.2,Good,Routine
SS-004748-PV1,86.6,Good,Routine
SS-004749-PV1,93.3,Good,Routine
SS-004750-PV1,74.38,Satisfactory,Routine
SS-004751-PV1,78.72,Satisfactory,Routine
SS-004752-PV1,12.24,Serious,Critical
SS-004753-PV1,22.27,Serious,Critical
SS-004754-PV1,89.14,Good,Routine
SS-004755-PV1,88.76,Good,Routine
SS-004756-PV1,78.61,Satisfactory,Routine
SS-004757-PV1,74.37,Satisfactory,Routine
SS-004758-PV1,72.35,Satisfactory,Routine
SS-004759-PV1,73.51,Satisfactory,Routine
SS-004760-PV1,67.6,Fair,Low
SS-004761-PV1,100.0,Good,Routine
SS-004762-PV1,100.0,Good,Routine
SS-004763-PV1,87.2,Good,Routine
SS-004764-PV1,43.77,Poor,Medium
SS-004765-PV1,100.0,Good,Routine
SS-004767-PV1,30.52,Very Poor,High
SS-004768-PV1,40.01,Poor,Medium
SS-004769-PV1,33.54,Very Poor,High
SS-004770-PV1,14.26,Serious,Critical
SS-004771-PV1,14.14,Serious,Critical
SS-004772-PV1,17.74,Serious,Critical
SS-004773-PV1,72.83,Satisfactory,Routine
SS-004774-PV1,75.17,Satisfactory,Routine
SS-004775-PV1,69.05,Fair,Low
SS-004776-PV1,69.04,Fair,Low
SS-004777-PV1,49.7,Poor,Medium
SS-004778-PV1,73.38,Satisfactory,Routine
SS-004779-PV1,81.47,Satisfactory,Routine
SS-004780-PV1,39.75,Very Poor,High
SS-004781-PV1,66.7,Fair,Low
SS-004782-PV1,62.0,Fair,Low
SS-004785-PV1,97.34,Good,Routine
SS-004786-PV1,97.6,Good,Routine
SS-004787-PV1,92.8,Good,Routine
SS-004790-PV1,46.47,Poor,Medium
SS-004791-PV1,51.36,Poor,Medium
SS-004792-PV1,75.65,Satisfactory,Routine
SS-004793-PV1,72.86,Satisfactory,Routine
SS-004795-PV1,68.7,Fair,Low
SS-004796-PV1,48.11,Poor,Medium
SS-004797-PV1,93.2,Good,Routine
SS-004798-PV1,89.7,Good,Routine
SS-004799-PV1,73.43,Satisfactory,Routine
SS-004801-PV1,88.0,Good,Routine
SS-004803-PV1,95.85,Good,Routine
SS-004805-PV1,81.86,Satisfactory,Routine
SS-004806-PV1,78.8,Satisfactory,Routine
SS-004807-PV1,90.5,Good,Routine
SS-004808-PV1,67.25,Fair,Low
SS-004809-PV1,26.33,Very Poor,High
SS-004810-PV1,16.9,Serious,Critical
SS-004811-PV1,61.19,Fair,Low
SS-004812-PV1,100.0,Good,Routine
SS-004815-PV1,96.2,Good,Routine
SS-004816-PV1,78.8,Satisfactory,Routine
SS-004817-PV1,83.56,Satisfactory,Routine
SS-004818-PV1,78.79,Satisfactory,Routine
SS-004819-PV1,77.23,Satisfactory,Routine
SS-004820-PV1,97.6,Good,Routine
SS-004821-PV1,76.93,Satisfactory,Routine
SS-004822-PV1,67.09,Fair,Low
SS-004823-PV1,92.4,Good,Routine
SS-004824-PV1,90.2,Good,Routine
SS-004825-PV1,77.34,Satisfactory,Routine
SS-004826-PV1,81.1,Satisfactory,Routine
SS-004827-PV1,82.96,Satisfactory,Routine
SS-004828-PV1,84.6,Satisfactory,Routine
SS-004829-PV1,73.14,Satisfactory,Routine
SS-004830-PV1,80.82,Satisfactory,Routine
SS-004831-PV1,78.02,Satisfactory,Routine
SS-004832-PV1,76.46,Satisfactory,Routine
SS-004833-PV1,78.84,Satisfactory,Routine
SS-004834-PV1,93.0,Good,Routine
SS-004835-PV1,12.21,Serious,Critical
SS-004836-PV1,36.0,Very Poor,High
SS-004837-PV1,73.66,Satisfactory,Routine
SS-004838-PV1,79.12,Satisfactory,Routine
SS-004839-PV1,86.48,Good,Routine
SS-004840-PV1,88.9,Good,Routine
SS-004841-PV1,69.84,Fair,Low
SS-004842-PV1,72.97,Satisfactory,Routine
SS-004843-PV1,67.21,Fair,Low
SS-004844-PV1,50.66,Poor,Medium
SS-004845-PV1,68.51,Fair,Low
SS-004846-PV1,84.15,Satisfactory,Routine
SS-004847-PV1,80.56,Satisfactory,Routine
SS-004848-PV1,80.68,Satisfactory,Routine
SS-004849-PV1,81.74,Satisfactory,Routine
SS-004850-PV1,92.6,Good,Routine
SS-004851-PV1,84.82,Satisfactory,Routine
SS-004852-PV1,83.74,Satisfactory,Routine
SS-004853-PV1,78.5,Satisfactory,Routine
SS-004854-PV1,36.74,Very Poor,High
SS-004855-PV1,24.22,Serious,Critical
SS-004856-PV1,32.35,Very Poor,High
SS-004857-PV1,77.75,Satisfactory,Routine
SS-004858-PV1,71.12,Satisfactory,Routine
SS-004859-PV1,71.36,Satisfactory,Routine
SS-004860-PV1,69.72,Fair,Low
SS-004861-PV1,81.34,Satisfactory,Routine
SS-004862-PV1,56.19,Fair,Low
SS-004863-PV1,73.07,Satisfactory,Routine
SS-004864-PV1,81.6,Satisfactory,Routine
SS-004865-PV1,100.0,Good,Routine
SS-004866-PV1,100.0,Good,Routine
SS-004867-PV1,67.72,Fair,Low
SS-004868-PV1,91.0,Good,Routine
SS-004869-PV1,86.1,Good,Routine
SS-004870-PV1,78.76,Satisfactory,Routine
SS-004871-PV1,76.99,Satisfactory,Routine
SS-004873-PV1,80.94,Satisfactory,Routine
SS-004874-PV1,70.36,Satisfactory,Routine
SS-004875-PV1,79.64,Satisfactory,Routine
SS-004876-PV1,8.0,Failed,Critical
SS-004878-PV1,62.8,Fair,Low
SS-004879-PV1,30.25,Very Poor,High
SS-004880-PV1,61.93,Fair,Low
SS-004881-PV1,30.93,Very Poor,High
SS-004882-PV1,44.82,Poor,Medium
SS-004883-PV1,26.76,Very Poor,High
SS-004884-PV1,34.11,Very Poor,High
SS-004885-PV1,33.83,Very Poor,High
SS-004890-PV1,77.23,Satisfactory,Routine
SS-004891-PV1,44.07,Poor,Medium
SS-004892-PV1,97.8,Good,Routine
SS-004893-PV1,77.3,Satisfactory,Routine
SS-004894-PV1,75.31,Satisfactory,Routine
SS-004895-PV1,72.05,Satisfactory,Routine
SS-004897-PV1,76.72,Satisfactory,Routine
SS-004898-PV1,41.94,Poor,Medium
SS-004899-PV1,62.02,Fair,Low
SS-004900-PV1,79.7,Satisfactory,Routine
SS-004901-PV1,51.77,Poor,Medium
SS-004903-PV1,13.86,Serious,Critical
SS-004904-PV1,49.78,Poor,Medium
SS-004905-PV1,59.02,Fair,Low
SS-004906-PV1,35.36,Very Poor,High
SS-004907-PV1,35.63,Very Poor,High
SS-004908-PV1,38.71,Very Poor,High
SS-004909-PV1,66.45,Fair,Low
SS-004910-PV1,65.62,Fair,Low
SS-004912-PV1,76.48,Satisfactory,Routine
SS-004913-PV1,91.4,Good,Routine
SS-004914-PV1,92.0,Good,Routine
SS-004915-PV1,100.0,Good,Routine
SS-004916-PV1,75.32,Satisfactory,Routine
SS-004917-PV1,88.2,Good,Routine
SS-004918-PV1,90.4,Good,Routine
SS-004919-PV1,66.24,Fair,Low
SS-004920-PV1,26.01,Very Poor,High
SS-004921-PV1,39.41,Very Poor,High
SS-004922-PV1,71.33,Satisfactory,Routine
SS-004923-PV1,46.62,Poor,Medium
SS-004924-PV1,8.99,Failed,Critical
SS-004925-PV1,40.78,Poor,Medium
SS-004927-PV1,65.27,Fair,Low
SS-004928-PV1,42.28,Poor,Medium
SS-004929-PV1,63.2,Fair,Low
SS-004930-PV1,39.38,Very Poor,High
SS-004931-PV1,44.54,Poor,Medium
SS-004932-PV1,47.74,Poor,Medium
SS-004933-PV1,39.66,Very Poor,High
SS-004934-PV1,57.7,Fair,Low
SS-004935-PV1,16.97,Serious,Critical
SS-004936-PV1,30.77,Very Poor,High
SS-004937-PV1,73.14,Satisfactory,Routine
SS-004938-PV1,67.95,Fair,Low
SS-004939-PV1,69.12,Fair,Low
SS-004940-PV1,36.05,Very Poor,High
SS-004941-PV1,68.43,Fair,Low
SS-004942-PV1,69.22,Fair,Low
SS-004943-PV1,85.87,Good,Routine
SS-004944-PV1,57.47,Fair,Low
SS-004945-PV1,48.97,Poor,Medium
SS-004946-PV1,77.84,Satisfactory,Routine
SS-004947-PV1,63.73,Fair,Low
SS-004948-PV1,43.91,Poor,Medium
SS-004949-PV1,85.92,Good,Routine
SS-004953-PV1,65.75,Fair,Low
SS-004954-PV1,53.12,Poor,Medium
SS-004955-PV1,74.08,Satisfactory,Routine
SS-004956-PV1,72.69,Satisfactory,Routine
SS-004957-PV1,78.26,Satisfactory,Routine
SS-004958-PV1,10.67,Serious,Critical
SS-004960-PV1,80.38,Satisfactory,Routine
SS-004961-PV1,32.53,Very Poor,High
SS-004962-PV1,70.18,Satisfactory,Routine
SS-004963-PV1,62.09,Fair,Low
SS-004965-PV1,83.34,Satisfactory,Routine
SS-004966-PV1,45.03,Poor,Medium
SS-004967-PV1,84.89,Satisfactory,Routine
SS-004968-PV1,65.05,Fair,Low
SS-004969-PV1,17.81,Serious,Critical
SS-004972-PV1,96.8,Good,Routine
SS-004973-PV1,85.2,Good,Routine
SS-004974-PV1,63.47,Fair,Low
SS-004975-PV1,96.0,Good,Routine
SS-004976-PV1,94.4,Good,Routine
SS-004977-PV1,82.96,Satisfactory,Routine
SS-004978-PV1,79.88,Satisfactory,Routine
SS-004979-PV1,9.65,Failed,Critical
SS-004980-PV1,82.33,Satisfactory,Routine
SS-004981-PV1,68.48,Fair,Low
SS-004983-PV1,100.0,Good,Routine
SS-004984-PV1,100.0,Good,Routine
SS-004985-PV1,84.5,Satisfactory,Routine
SS-004986-PV1,96.8,Good,Routine
SS-004987-PV1,93.0,Good,Routine
SS-004989-PV1,75.52,Satisfactory,Routine
SS-004991-PV1,67.81,Fair,Low
SS-004992-PV1,43.56,Poor,Medium
SS-004993-PV1,79.95,Satisfactory,Routine
SS-004994-PV1,73.23,Satisfactory,Routine
SS-004995-PV1,77.31,Satisfactory,Routine
SS-004996-PV1,62.88,Fair,Low
SS-004997-PV1,79.44,Satisfactory,Routine
SS-004998-PV1,17.27,Serious,Critical
SS-004999-PV1,91.38,Good,Routine
SS-005000-PV1,59.67,Fair,Low
SS-005001-PV1,20.17,Serious,Critical
SS-005002-PV1,60.86,Fair,Low
SS-005003-PV1,98.18,Good,Routine
SS-005004-PV1,88.38,Good,Routine
SS-005005-PV1,82.71,Satisfactory,Routine
SS-005006-PV1,49.57,Poor,Medium
SS-005007-PV1,49.95,Poor,Medium
SS-005008-PV1,58.26,Fair,Low
SS-005009-PV1,29.81,Very Poor,High
SS-005010-PV1,30.24,Very Poor,High
SS-005011-PV1,95.06,Good,Routine
SS-005012-PV1,62.56,Fair,Low
SS-005013-PV1,71.8,Satisfactory,Routine
SS-005014-PV1,73.35,Satisfactory,Routine
SS-005015-PV1,70.16,Satisfactory,Routine
SS-005016-PV1,15.38,Serious,Critical
SS-005017-PV1,20.63,Serious,Critical
SS-005018-PV1,17.42,Serious,Critical
SS-005019-PV1,64.58,Fair,Low
SS-005020-PV1,53.96,Poor,Medium
SS-005021-PV1,13.39,Serious,Critical
SS-005022-PV1,79.01,Satisfactory,Routine
SS-005023-PV1,42.46,Poor,Medium
SS-005024-PV1,5.08,Failed,Critical
SS-005025-PV1,50.33,Poor,Medium
SS-005026-PV1,33.9,Very Poor,High
SS-005027-PV1,61.77,Fair,Low
SS-005029-PV1,85.56,Good,Routine
SS-005030-PV1,75.33,Satisfactory,Routine
SS-005031-PV1,75.25,Satisfactory,Routine
SS-005032-PV1,78.32,Satisfactory,Routine
SS-005033-PV1,75.84,Satisfactory,Routine
SS-005034-PV1,62.78,Fair,Low
SS-005035-PV1,77.84,Satisfactory,Routine
SS-005036-PV1,70.09,Satisfactory,Routine
SS-005037-PV1,73.13,Satisfactory,Routine
SS-005039-PV1,46.14,Poor,Medium
SS-005040-PV1,31.83,Very Poor,High
SS-005041-PV1,42.02,Poor,Medium
SS-005042-PV1,27.04,Very Poor,High
SS-005043-PV1,21.92,Serious,Critical
SS-005044-PV1,63.61,Fair,Low
SS-005045-PV1,100.0,Good,Routine
SS-005046-PV1,76.08,Satisfactory,Routine
SS-005047-PV1,82.04,Satisfactory,Routine
SS-005048-PV1,81.52,Satisfactory,Routine
SS-005049-PV1,81.26,Satisfactory,Routine
SS-005050-PV1,80.26,Satisfactory,Routine
SS-005051-PV1,23.11,Serious,Critical
SS-005052-PV1,14.5,Serious,Critical
SS-005053-PV1,80.2,Satisfactory,Routine
SS-005054-PV1,68.23,Fair,Low
SS-005055-PV1,71.95,Satisfactory,Routine
SS-005056-PV1,85.76,Good,Routine
SS-005057-PV1,83.84,Satisfactory,Routine
SS-005058-PV1,84.12,Satisfactory,Routine
SS-005059-PV1,98.27,Good,Routine
SS-005060-PV1,98.79,Good,Routine
SS-005061-PV1,98.36,Good,Routine
SS-005062-PV1,97.77,Good,Routine
SS-005063-PV1,89.95,Good,Routine
SS-005064-PV1,87.97,Good,Routine
SS-005065-PV1,76.48,Satisfactory,Routine
SS-005069-PV1,51.25,Poor,Medium
SS-005070-PV1,82.12,Satisfactory,Routine
SS-005071-PV1,35.66,Very Poor,High
SS-005072-PV1,34.5,Very Poor,High
SS-005073-PV1,42.38,Poor,Medium
SS-005074-PV1,45.71,Poor,Medium
SS-005075-PV1,86.8,Good,Routine
SS-005076-PV1,67.59,Fair,Low
SS-005077-PV1,51.02,Poor,Medium
SS-005078-PV1,71.6,Satisfactory,Routine
SS-005079-PV1,80.6,Satisfactory,Routine
SS-005081-PV1,44.78,Poor,Medium
SS-005082-PV1,85.08,Good,Routine
SS-005083-PV1,96.0,Good,Routine
SS-005084-PV1,100.0,Good,Routine
SS-005085-PV1,100.0,Good,Routine
SS-005086-PV1,92.4,Good,Routine
SS-005087-PV1,91.26,Good,Routine
SS-005088-PV1,87.15,Good,Routine
SS-005089-PV1,80.86,Satisfactory,Routine
SS-005090-PV1,58.77,Fair,Low
SS-005095-PV1,21.57,Serious,Critical
SS-005096-PV1,75.39,Satisfactory,Routine
SS-005098-PV1,34.85,Very Poor,High
SS-005099-PV1,15.68,Serious,Critical
SS-005100-PV1,87.56,Good,Routine
SS-005101-PV1,69.86,Fair,Low
SS-005102-PV1,78.92,Satisfactory,Routine
SS-005103-PV1,75.85,Satisfactory,Routine
SS-005104-PV1,80.13,Satisfactory,Routine
SS-005105-PV1,77.12,Satisfactory,Routine
SS-005106-PV1,65.0,Fair,Low
SS-005107-PV1,77.06,Satisfactory,Routine
SS-005108-PV1,51.95,Poor,Medium
SS-005109-PV1,60.7,Fair,Low
SS-005110-PV1,57.75,Fair,Low
SS-005111-PV1,61.21,Fair,Low
SS-005112-PV1,72.16,Satisfactory,Routine
SS-005113-PV1,82.11,Satisfactory,Routine
SS-005114-PV1,61.29,Fair,Low
SS-005115-PV1,17.29,Serious,Critical
SS-005116-PV1,23.35,Serious,Critical
SS-005117-PV1,83.24,Satisfactory,Routine
SS-005118-PV1,75.5,Satisfactory,Routine
SS-005119-PV1,61.28,Fair,Low
SS-005120-PV1,78.99,Satisfactory,Routine
SS-005121-PV1,82.7,Satisfactory,Routine
SS-005123-PV1,78.65,Satisfactory,Routine
SS-005124-PV1,80.4,Satisfactory,Routine
SS-005125-PV1,78.0,Satisfactory,Routine
SS-005126-PV1,69.17,Fair,Low
SS-005127-PV1,75.17,Satisfactory,Routine
SS-005128-PV1,6.15,Failed,Critical
SS-005129-PV1,13.39,Serious,Critical
SS-005130-PV1,18.39,Serious,Critical
SS-005131-PV1,24.41,Serious,Critical
SS-005132-PV1,30.76,Very Poor,High
SS-005133-PV1,21.29,Serious,Critical
SS-005134-PV1,49.15,Poor,Medium
SS-005135-PV1,73.88,Satisfactory,Routine
SS-005136-PV1,80.56,Satisfactory,Routine
SS-005137-PV1,72.09,Satisfactory,Routine
SS-005138-PV1,80.2,Satisfactory,Routine
